Link_Apto;Endereco;Bairro;Valor_RS;Andares;Tamanho_m2;Valor_RS/m2;Quartos;Suites;Garagem;Banheiros;Varanda;Mobiliado;Portaria;Metro;id;Refdate;Lat;Long
https://loft.com.br/imovel/casa-rua-oliveira-lima-cambuci-sao-paulo-3-quartos-198m2/1kvi3bq;Rua Oliveira Lima - Cambuci - São Paulo - SP;Cambuci;780000;Sem info;198;3939;3;1;0;2;0;Não;Sem descrição;100000000;8112;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-oliveira-melo-ipiranga-sao-paulo-3-quartos-264m2/brwu13;Rua Oliveira Melo - Ipiranga - São Paulo - SP;Ipiranga;1980000;Sem info;264;7500;3;3;0;8;0;Não;Sem descrição;100000000;8113;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-oliverio-girondo-jardim-marajoara-sao-paulo-2-quartos-78m2/ujhuje;Rua Olivério Girondo - Jardim Marajoara - São Paulo - SP;Jardim Marajoara;372340;Sem info;78;4773;2;0;0;2;0;Não;Sem descrição;100000000;8114;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-orfilia-cursino-sao-paulo-3-quartos-259m2/9ujz0t;Rua Orfília - Cursino - São Paulo - SP;Cursino;2968000;Sem info;259;11459;3;1;0;3;0;Não;Sem descrição;100000000;8115;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-oscar-caravelas-vila-madalena-sao-paulo-2-quartos-83m2/24dkpe;Rua Oscar Caravelas - Vila Madalena - São Paulo - SP;Vila Madalena;950000;Sem info;83;11445;2;0;0;2;0;Não;Sem descrição;548;8116;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-osvaldo-leite-ribeiro-morumbi-sao-paulo-4-quartos-330m2/1995wmf;Rua Osvaldo Leite Ribeiro - Morumbi - São Paulo - SP;Morumbi;2350000;Sem info;330;7121;4;3;0;4;0;Não;Sem descrição;100000000;8117;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-otavio-tarquinio-de-sousa-campo-belo-sao-paulo-3-quartos-150m2/1ctoi91;Rua Otávio Tarquínio de Sousa - Campo Belo - São Paulo - SP;Campo Belo;850000;Sem info;150;5666;3;0;0;3;0;Não;Sem descrição;100000000;8118;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-ouro-grosso-casa-verde-sao-paulo-3-quartos-250m2/1nfkkmt;Rua Ouro Grosso - Casa Verde - São Paulo - SP;Casa Verde;990000;Sem info;250;3960;3;1;0;4;0;Não;Sem descrição;100000000;8119;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-ouro-grosso-casa-verde-sao-paulo-4-quartos-250m2/1xnx9k0;Rua Ouro Grosso - Casa Verde - São Paulo - SP;Casa Verde;1574000;Sem info;250;6296;4;3;0;4;0;Não;Sem descrição;100000000;8120;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-outeiro-da-cruz-jardim-sao-paulo-sao-paulo-4-quartos-220m2/1swcxqn;Rua Outeiro da Cruz - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;1150000;Sem info;220;5227;4;4;0;5;0;Não;Sem descrição;433;8121;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pacobaiba-sacoma-sao-paulo-3-quartos-150m2/13jr1sf;Rua Pacobaíba - Sacomã - São Paulo - SP;Sacomã;650000;Sem info;150;4333;3;1;0;3;0;Não;Sem descrição;100000000;8122;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-agostinho-de-matos-tucuruvi-sao-paulo-3-quartos-117m2/1jq8u3k;Rua Padre Agostinho de Matos - Tucuruvi - São Paulo - SP;Tucuruvi;840000;Sem info;117;7179;3;0;0;2;0;Não;Sem descrição;811;8123;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-agostinho-mendicute-sumare-sao-paulo-3-quartos-173m2/1ldxz09;Rua Padre Agostinho Mendicute - Sumaré - São Paulo - SP;Sumaré;2099000;Sem info;173;12132;3;1;0;4;0;Não;Sem descrição;238;8124;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-donizetti-tavares-de-lima-santana-sao-paulo-4-quartos-560m2/1o112yy;Rua Padre Donizetti Tavares de Lima - Santana - São Paulo - SP;Santana;2600000;Sem info;560;4642;4;4;0;6;0;Não;Sem descrição;100000000;8125;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-francisco-amos-connor-tremembe-sao-paulo-3-quartos-191m2/1ddjcgp;Rua Padre Francisco Amos Connor - Tremembé - São Paulo - SP;Tremembé;780000;Sem info;191;4083;3;0;0;3;0;Não;Sem descrição;100000000;8126;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-jose-allamano-mandaqui-sao-paulo-3-quartos-133m2/rg79p8;Rua Padre José Allamano - Mandaqui - São Paulo - SP;Mandaqui;1500000;Sem info;133;11278;3;3;0;4;0;Não;Sem descrição;100000000;8127;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-jose-giomini-rio-pequeno-sao-paulo-2-quartos-211m2/17lnwhj;Rua Padre José Giomini - Rio Pequeno - São Paulo - SP;Rio Pequeno;797872;Sem info;211;3781;2;0;0;3;0;Não;Sem descrição;100000000;8128;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-justino-campo-limpo-sao-paulo-4-quartos-200m2/8my86r;Rua Padre Justino - Campo Limpo - São Paulo - SP;Campo Limpo;692000;Sem info;200;3460;4;0;0;4;0;Não;Sem descrição;922;8129;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-leonardo-campo-belo-sao-paulo-4-quartos-235m2/1ufwztj;Rua Padre Leonardo - Campo Belo - São Paulo - SP;Campo Belo;1482000;Sem info;235;6306;4;3;0;4;0;Não;Sem descrição;100000000;8130;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-luiz-gargioni-tucuruvi-sao-paulo-3-quartos-300m2/7j0da5;Rua Padre Luiz Gargioni - Tucuruvi - São Paulo - SP;Tucuruvi;880000;Sem info;300;2933;3;1;0;4;0;Não;Sem descrição;885;8131;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-madureira-morumbi-sao-paulo-4-quartos-493m2/743hu7;Rua Padre Madureira - Morumbi - São Paulo - SP;Morumbi;4500000;Sem info;493;9127;4;4;0;6;0;Não;Sem descrição;100000000;8132;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-paulo-ravier-jardim-sao-paulo-sao-paulo-4-quartos-208m2/1lkiqga;Rua Padre Paulo Ravier - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;720000;Sem info;208;3461;4;1;0;4;0;Não;Sem descrição;100000000;8133;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-padre-vicente-heckel-campo-belo-sao-paulo-2-quartos-169m2/cvs569;Rua Padre Vicente Heckel - Campo Belo - São Paulo - SP;Campo Belo;570000;Sem info;169;3372;2;0;0;2;0;Não;Sem descrição;100000000;8134;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-palestina-jabaquara-sao-paulo-3-quartos-206m2/18cd4wn;Rua Palestina - Jabaquara - São Paulo - SP;Jabaquara;2050000;Sem info;206;9951;3;1;0;4;0;Não;Sem descrição;100000000;8135;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-parai-jardim-angela-sao-paulo-3-quartos-200m2/1p2u51j;Rua Parai - Jardim Ângela - São Paulo - SP;JardimÂngela;600000;Sem info;200;3000;3;1;0;2;0;Não;Sem descrição;100000000;8136;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-parambu-tucuruvi-sao-paulo-3-quartos-135m2/ose6sj;Rua Parambú - Tucuruvi - São Paulo - SP;Tucuruvi;980000;Sem info;135;7259;3;1;0;4;0;Não;Sem descrição;100000000;8137;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paris-sumare-sao-paulo-3-quartos-150m2/12kdufn;Rua Paris - Sumaré - São Paulo - SP;Sumaré;1560000;Sem info;150;10400;3;0;0;2;0;Não;Sem descrição;430;8138;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-parque-da-fonte-tucuruvi-sao-paulo-3-quartos-480m2/1rfh4lb;Rua Parque da Fonte - Tucuruvi - São Paulo - SP;Tucuruvi;3000000;Sem info;480;6250;3;3;0;6;0;Não;Sem descrição;100000000;8139;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-parque-da-fonte-tucuruvi-sao-paulo-4-quartos-380m2/1w7w09q;Rua Parque da Fonte - Tucuruvi - São Paulo - SP;Tucuruvi;1750000;Sem info;380;4605;4;3;0;4;0;Não;Sem descrição;100000000;8140;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-parque-da-fonte-tucuruvi-sao-paulo-6-quartos-700m2/xz0xdb;Rua Parque da Fonte - Tucuruvi - São Paulo - SP;Tucuruvi;3500000;Sem info;700;5000;6;5;0;0;0;Não;Sem descrição;100000000;8141;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pascoal-da-silva-guimaraes-aricanduva-sao-paulo-3-quartos-130m2/1seu876;Rua Pascoal da Silva Guimarães - Aricanduva - São Paulo - SP;Aricanduva;590000;Sem info;130;4538;3;1;0;2;0;Não;Sem descrição;100000000;8142;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-passo-da-patria-alto-da-lapa-sao-paulo-3-quartos-200m2/1ikio8v;Rua Passo da Pátria - Alto da Lapa - São Paulo - SP;Altoda Lapa;850000;Sem info;200;4250;3;0;0;3;0;Não;Sem descrição;100000000;8143;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pau-brasil-alto-de-pinheiros-sao-paulo-4-quartos-500m2/1axu24m;Rua Pau - Brasil - Alto de Pinheiros - São Paulo - SP;Altode Pinheiros;4900000;Sem info;500;9800;4;4;0;0;0;Não;Sem descrição;100000000;8144;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paulistania-vila-madalena-sao-paulo-3-quartos-185m2/1o4hdcz;Rua Paulistânia - Vila Madalena - São Paulo - SP;Vila Madalena;2300000;Sem info;185;12432;3;1;0;2;0;Não;Sem descrição;184;8145;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paulo-de-avelar-tucuruvi-sao-paulo-2-quartos-75m2/fvnc12;Rua Paulo de Avelar - Tucuruvi - São Paulo - SP;Tucuruvi;490000;Sem info;75;6533;2;0;0;2;0;Não;Sem descrição;808;8146;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paulo-de-avelar-tucuruvi-sao-paulo-3-quartos-160m2/1wnyo5e;Rua Paulo de Avelar - Tucuruvi - São Paulo - SP;Tucuruvi;850000;Sem info;160;5312;3;0;0;3;0;Não;Sem descrição;713;8147;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paulo-de-morais-barros-agua-rasa-sao-paulo-3-quartos-230m2/1cf7wmw;Rua Paulo de Morais Barros - Água Rasa - São Paulo - SP;Água Rasa;715000;Sem info;230;3108;3;2;0;2;0;Não;Sem descrição;100000000;8148;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paulo-virginio-vila-mariana-sao-paulo-3-quartos-80m2/1ca9jg8;Rua Paulo Virgínio - Vila Mariana - São Paulo - SP;Vila Mariana;740000;Sem info;80;9250;3;0;0;2;0;Não;Sem descrição;963;8149;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-paumari-vila-romana-sao-paulo-2-quartos-59m2/1qyd9ui;Rua Paumari - Vila Romana - São Paulo - SP;Vila Romana;1150000;Sem info;59;19491;2;1;0;4;0;Não;Sem descrição;100000000;8150;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedra-bonita-mandaqui-sao-paulo-3-quartos-245m2/1lbhcgp;Rua Pedra Bonita - Mandaqui - São Paulo - SP;Mandaqui;1500000;Sem info;245;6122;3;3;0;4;0;Não;Sem descrição;100000000;8151;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedralva-alto-de-pinheiros-sao-paulo-5-quartos-312m2/1n1t3ha;Rua Pedralva - Alto de Pinheiros - São Paulo - SP;Altode Pinheiros;2600000;Sem info;312;8333;5;4;0;0;0;Não;Sem descrição;100000000;8152;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedro-madureira-jardim-sao-paulo-sao-paulo-3-quartos-390m2/1upcpn6;Rua Pedro Madureira - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;1900000;Sem info;390;4871;3;3;0;5;0;Não;Sem descrição;569;8153;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedro-madureira-jardim-sao-paulo-sao-paulo-4-quartos-251m2/9ntwt;Rua Pedro Madureira - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;1590000;Sem info;251;6334;4;2;0;3;0;Não;Sem descrição;474;8154;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedro-nolasco-da-cunha-vila-prudente-sao-paulo-4-quartos-165m2/14ufkfj;Rua Pedro Nolasco da Cunha - Vila Prudente - São Paulo - SP;Vila Prudente;1100000;Sem info;165;6666;4;2;0;4;0;Não;Sem descrição;100000000;8155;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedro-tremembe-sao-paulo-3-quartos-700m2/1wdj7fl;Rua Pedro - Tremembé - São Paulo - SP;Tremembé;4000000;Sem info;700;5714;3;3;0;4;0;Não;Sem descrição;100000000;8156;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pedroso-de-camargo-santo-amaro-sao-paulo-2-quartos-115m2/1ii8g0y;Rua Pedroso de Camargo - Santo Amaro - São Paulo - SP;Santo Amaro;729000;Sem info;115;6339;2;0;0;2;0;Não;Sem descrição;879;8157;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pelegrino-santana-sao-paulo-5-quartos-255m2/1t85xj2;Rua Pelegrino - Santana - São Paulo - SP;Santana;1800000;Sem info;255;7058;5;1;0;4;0;Não;Sem descrição;100000000;8158;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pero-de-campos-jardim-sao-paulo-sao-paulo-3-quartos-139m2/lby27c;Rua Pero de Campos - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;780000;Sem info;139;5611;3;1;0;3;0;Não;Sem descrição;100000000;8159;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pero-leme-jardim-sao-paulo-sao-paulo-4-quartos-750m2/1ax12xe;Rua Pero Leme - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;3000000;Sem info;750;4000;4;4;0;8;0;Não;Sem descrição;572;8160;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pessoa-de-barros-santana-sao-paulo-2-quartos-120m2/5czcd9;Rua Pessoa de Barros - Santana - São Paulo - SP;Santana;950000;Sem info;120;7916;2;0;0;2;0;Não;Sem descrição;100000000;8161;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-phelippe-nagi-haddad-campo-limpo-sao-paulo-3-quartos-240m2/rw31jc;Rua Phelippe Nagi Haddad - Campo Limpo - São Paulo - SP;Campo Limpo;670000;Sem info;240;2791;3;1;0;2;0;Não;Sem descrição;100000000;8162;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-piata-tucuruvi-sao-paulo-3-quartos-130m2/tctcak;Rua Piatá - Tucuruvi - São Paulo - SP;Tucuruvi;636000;Sem info;130;4892;3;1;0;3;0;Não;Sem descrição;100000000;8163;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pinhalzinho-carrao-sao-paulo-3-quartos-140m2/112yduq;Rua Pinhalzinho - Carrão - São Paulo - SP;Carrão;1300000;Sem info;140;9285;3;1;0;2;0;Não;Sem descrição;100000000;8164;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pinto-da-luz-sao-lucas-sao-paulo-3-quartos-180m2/1bedvi1;Rua Pinto da Luz - São Lucas - São Paulo - SP;São Lucas;989990;Sem info;180;5499;3;1;0;3;0;Não;Sem descrição;100000000;8165;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-piracangua-jardim-sao-paulo-sao-paulo-3-quartos-200m2/7rwkcu;Rua Piracanguá - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;1450000;Sem info;200;7250;3;3;0;5;0;Não;Sem descrição;709;8166;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-piramboia-carrao-sao-paulo-4-quartos-135m2/1o67o60;Rua Pirambóia - Carrão - São Paulo - SP;Carrão;585106;Sem info;135;4334;4;1;0;4;0;Não;Sem descrição;100000000;8167;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pirandello-campo-belo-sao-paulo-4-quartos-500m2/1ae2a2z;Condomínio Villa Lanza - Rua Pirandello - Campo Belo - São Paulo - SP;Campo Belo;3360000;Sem info;500;6720;4;4;0;6;0;Não;Sem descrição;100000000;8168;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pires-de-oliveira-santo-amaro-sao-paulo-5-quartos-1000m2/1f5h5f5;Rua Pires de Oliveira - Santo Amaro - São Paulo - SP;Santo Amaro;10500000;Sem info;1000;10500;5;5;0;8;0;Sim;Sem descrição;920;8169;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-plinio-de-morais-perdizes-sao-paulo-3-quartos-250m2/g5gtlt;Rua Plínio de Morais - Perdizes - São Paulo - SP;Perdizes;2000000;Sem info;250;8000;3;1;0;4;0;Não;Sem descrição;911;8170;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-plinio-de-morais-sumare-sao-paulo-3-quartos-342m2/1hnsdp4;Rua Plínio de Morais - Sumaré - São Paulo - SP;Sumaré;2200000;Sem info;342;6432;3;1;0;3;0;Não;Sem descrição;950;8171;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-plinio-de-morais-sumare-sao-paulo-4-quartos-450m2/9k3ig5;Rua Plínio de Morais - Sumaré - São Paulo - SP;Sumaré;4000000;Sem info;450;8888;4;1;0;6;0;Não;Sem descrição;948;8172;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pocone-sumare-sao-paulo-5-quartos-220m2/1m1okmz;Rua Poconé - Sumaré - São Paulo - SP;Sumaré;1900000;Sem info;220;8636;5;0;0;3;0;Não;Sem descrição;738;8173;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pocone-sumare-sao-paulo-5-quartos-490m2/1j9ipc7;Rua Poconé - Sumaré - São Paulo - SP;Sumaré;5100000;Sem info;490;10408;5;5;0;0;0;Não;Sem descrição;604;8174;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-pombal-sumare-sao-paulo-4-quartos-420m2/1mkclvh;Rua Pombal - Sumaré - São Paulo - SP;Sumaré;6420000;Sem info;420;15285;4;1;0;4;0;Não;Sem descrição;625;8175;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-ponta-da-areia-cachoeirinha-sao-paulo-4-quartos-650m2/5an3va;Rua Ponta da Areia - Cachoeirinha - São Paulo - SP;Cachoeirinha;890000;Sem info;650;1369;4;0;0;6;0;Não;Sem descrição;100000000;8176;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-princesa-isabel-campo-belo-sao-paulo-4-quartos-165m2/ddj5ri;Rua Princesa Isabel - Campo Belo - São Paulo - SP;Campo Belo;1450000;Sem info;165;8787;4;2;0;4;0;Não;Sem descrição;472;8177;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-princesa-leopoldina-alto-da-lapa-sao-paulo-3-quartos-520m2/1wwnjta;Rua Princesa Leopoldina - Alto da Lapa - São Paulo - SP;Altoda Lapa;2801000;Sem info;520;5386;3;1;0;2;0;Não;Sem descrição;100000000;8178;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-principado-de-monaco-sumare-sao-paulo-4-quartos-307m2/fw9gfo;Rua Principado de Mônaco - Sumaré - São Paulo - SP;Sumaré;3200000;Sem info;307;10423;4;1;0;5;0;Não;Sem descrição;402;8179;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-arruda-sampaio-ipiranga-sao-paulo-4-quartos-250m2/23yzvf;Rua Professor Arruda Sampaio - Ipiranga - São Paulo - SP;Ipiranga;1300000;Sem info;250;5200;4;1;0;3;0;Não;Sem descrição;985;8180;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-brasil-machado-de-campos-chacara-klabin-sao-paulo-5-quartos-231m2/1tdlpgn;Rua Professor Brasil Machado de Campos - Chácara Klabin - São Paulo - SP;Chácara Klabin;990000;Sem info;231;4285;5;2;0;6;0;Não;Sem descrição;100000000;8181;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-francisco-maffei-parque-interlagos-sao-paulo-6-quartos-450m2/p77jta;Rua Professor Francisco Maffei - Parque Interlagos - São Paulo - SP;Parque Interlagos;1799000;Sem info;450;3997;6;0;0;7;0;Não;Sem descrição;100000000;8182;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-heinrich-nordhoff-jacana-sao-paulo-1-quarto-73m2/pi9l7y;Rua Professor Heinrich Nordhoff - Jaçanã - São Paulo - SP;Jaçanã;480000;Sem info;73;6575;1;0;0;1;0;Não;Sem descrição;100000000;8183;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-joao-marinho-paraiso-sao-paulo-3-quartos-212m2/z7wiq9;Rua Professor João Marinho - Paraíso - São Paulo - SP;Paraíso;3800000;Sem info;212;17924;3;2;0;3;0;Não;Sem descrição;797;8184;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-joao-ortale-cursino-sao-paulo-3-quartos-123m2/mgfecb;Rua Professor João Ortale - Cursino - São Paulo - SP;Cursino;680000;Sem info;123;5528;3;1;0;2;0;Não;Sem descrição;100000000;8185;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-lourival-gomes-machado-santana-sao-paulo-3-quartos-144m2/1wz9yk6;Rua Professor Lourival Gomes Machado - Santana - São Paulo - SP;Santana;872000;Sem info;144;6055;3;1;0;2;0;Não;Sem descrição;100000000;8186;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-luciano-venere-decourt-cidade-ademar-sao-paulo-4-quartos-200m2/1qd4nyv;Rua Professor Luciano Venere Decourt - Cidade Ademar - São Paulo - SP;Cidade Ademar;1095000;Sem info;200;5475;4;2;0;5;0;Não;Sem descrição;100000000;8187;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-olavo-de-carvalho-vila-leopoldina-sao-paulo-2-quartos-94m2/1vwqzg7;Rua Professor Olavo de Carvalho - Vila Leopoldina - São Paulo - SP;Vila Leopoldina;650000;Sem info;94;6914;2;1;0;4;0;Não;Sem descrição;100000000;8188;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-pascoal-pacchi-cambuci-sao-paulo-4-quartos-285m2/skjaso;Rua Professor Pascoal Pacchi - Cambuci - São Paulo - SP;Cambuci;1650000;Sem info;285;5789;4;1;0;3;0;Não;Sem descrição;100000000;8189;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-paulo-tavares-alto-da-lapa-sao-paulo-3-quartos-90m2/1airtwn;Rua Professor Paulo Tavares - Alto da Lapa - São Paulo - SP;Altoda Lapa;1250000;Sem info;90;13888;3;2;0;6;0;Não;Sem descrição;100000000;8190;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-pedro-antonio-pimentel-iguatemi-sao-paulo-3-quartos-250m2/1qagl47;Rua Professor Pedro Antônio Pimentel - Iguatemi - São Paulo - SP;Iguatemi;638000;Sem info;250;2552;3;0;0;3;0;Não;Sem descrição;100000000;8191;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-romeu-pellegrini-ipiranga-sao-paulo-3-quartos-151m2/1qxp0b7;Rua Professor Romeu Pellegrini - Ipiranga - São Paulo - SP;Ipiranga;1100000;Sem info;151;7284;3;0;0;2;0;Não;Sem descrição;100000000;8192;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-teofilo-cavalcanti-filho-aricanduva-sao-paulo-5-quartos-125m2/m7eift;Rua Professor Teófilo Cavalcanti Filho - Aricanduva - São Paulo - SP;Aricanduva;420000;Sem info;125;3360;5;1;0;2;0;Não;Sem descrição;100000000;8193;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-vahia-de-abreu-vila-olimpia-sao-paulo-1-quarto-120m2/zgvqpq;Rua Professor Vahia de Abreu - Vila Olímpia - São Paulo - SP;Vila Olímpia;1011000;Sem info;120;8425;1;0;0;1;0;Não;Sem descrição;100000000;8194;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-vahia-de-abreu-vila-olimpia-sao-paulo-2-quartos-160m2/18sra4l;Rua Professor Vahia de Abreu - Vila Olímpia - São Paulo - SP;Vila Olímpia;1500000;Sem info;160;9375;2;0;0;2;0;Não;Sem descrição;100000000;8195;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professor-wlademir-pereira-rio-pequeno-sao-paulo-2-quartos-112m2/v2agib;Rua Professor Wlademir Pereira - Rio Pequeno - São Paulo - SP;Rio Pequeno;780000;Sem info;112;6964;2;0;0;2;0;Não;Sem descrição;100000000;8196;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-professora-margarida-ruth-ferreira-de-lima-tremembe-sao-paulo-4-quartos-505m2/17tmovt;Rua Professora Margarida Ruth Ferreira de Lima - Tremembé - São Paulo - SP;Tremembé;5520000;Sem info;505;10930;4;4;0;9;0;Não;Sem descrição;100000000;8197;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-quedas-tucuruvi-sao-paulo-2-quartos-150m2/12dt2m9;Rua Quedas - Tucuruvi - São Paulo - SP;Tucuruvi;610000;Sem info;150;4066;2;2;0;2;0;Não;Sem descrição;832;8198;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-quixeramobim-artur-alvim-sao-paulo-3-quartos-280m2/1i6wank;Rua Quixeramobim - Artur Alvim - São Paulo - SP;Artur Alvim;1170212;Sem info;280;4179;3;1;0;5;0;Não;Sem descrição;100000000;8199;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-rafael-de-oliveira-jardim-sao-paulo-sao-paulo-3-quartos-282m2/1en2ggp;Rua Rafael de Oliveira - Jardim São Paulo - São Paulo - SP;Jardim São Paulo;870000;Sem info;282;3085;3;1;0;5;0;Não;Sem descrição;100000000;8200;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-raimundo-carrut-tucuruvi-sao-paulo-2-quartos-90m2/evfsjc;Rua Raimundo Carrut - Tucuruvi - São Paulo - SP;Tucuruvi;640000;Sem info;90;7111;2;1;0;3;0;Não;Sem descrição;100000000;8201;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-raul-devesa-perdizes-sao-paulo-3-quartos-270m2/1u124n1;Rua Raul Devesa - Perdizes - São Paulo - SP;Perdizes;2500000;Sem info;270;9259;3;3;0;4;0;Não;Sem descrição;100000000;8202;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-raul-pompeia-vila-romana-sao-paulo-3-quartos-430m2/v7pqu0;Rua Raul Pompéia - Vila Romana - São Paulo - SP;Vila Romana;3500000;Sem info;430;8139;3;3;0;7;0;Não;Sem descrição;100000000;8203;2023-06-03T00:00;;
https://loft.com.br/imovel/casa-rua-raul-romeu-loureiro-saude-sao-paulo-2-quartos-95m2/oz34m;Rua Raul Romeu Loureiro - Saúde - São Paulo - SP;Saúde;500000;Sem info;95;5263;2;0;0;2;0;Não;Sem descrição;746;8204;2023-06-03T00:00;;
